year,province,battle,adjacent_battle,road_battle,lagged_battle,peace_years,neighbors,area,region_tousan,region_toukai,region_hokuriku,region_kinai,region_nankai,region_sanin,region_sanyou,region_saikai,terrain_ruggedness
1471,yamato,1,1,1,1,0,5,3679.69,0,0,0,1,0,0,0,0,305.85
1472,aki,0,1,1,1,1,3,4313.56,0,0,0,0,0,0,1,0,229.41
1472,awa1,0,1,1,1,1,1,686.77,0,1,0,0,0,0,0,0,104.67
1472,awa2,0,0,0,0,6,3,4132.61,0,0,0,0,1,0,0,0,337.25
1472,bicchu,0,1,1,0,3,4,2638.75,0,0,0,0,0,0,1,0,184.23
1472,bingo,0,1,1,1,1,5,3715.59,0,0,0,0,0,0,1,0,166.73
1472,bizen,0,0,0,0,5,3,1820.08,0,0,0,0,0,0,1,0,145.03
1472,bungo,0,1,1,0,6,5,5401.68,0,0,0,0,0,0,0,1,210.23
1472,buzen,0,1,1,0,3,2,2103.64,0,0,0,0,0,0,0,1,177.36
1472,chikugo,0,1,0,0,6,4,1275.43,0,0,0,0,0,0,0,1,136.77
1472,chikuzen,0,0,0,1,1,4,2492.58,0,0,0,0,0,0,0,1,162.61
1472,dewa,0,0,0,0,6,2,18401.59,1,0,0,0,0,0,0,0,190.97
1472,ecchu,0,0,0,0,6,5,4246.09,0,0,1,0,0,0,0,0,325.31
1472,echigo,0,0,0,0,6,5,11515.81,0,0,1,0,0,0,0,0,242.35
1472,echizen,1,1,1,1,0,5,3298.5,0,0,1,0,0,0,0,0,273.09
1472,harima,0,1,1,0,5,6,4211.55,0,0,0,0,0,0,1,0,187.01
1472,hida,0,1,0,0,6,5,4195.8,1,0,0,0,0,0,0,0,385.48
1472,higo,0,0,0,0,6,4,7324.94,0,0,0,0,0,0,0,1,211.91
1472,hitachi,0,1,1,0,6,3,5562.37,0,1,0,0,0,0,0,0,72.34
1472,hizen,0,1,1,0,2,2,4760.32,0,0,0,0,0,0,0,1,167.53
1472,houki,0,1,1,0,6,5,2036.37,0,0,0,0,0,1,0,0,213.27
1472,hyuuga,0,0,0,0,6,4,8227.16,0,0,0,0,0,0,0,1,252.52
1472,iga,0,1,0,0,6,4,885.44,0,1,0,0,0,0,0,0,171.69
1472,inaba,0,0,0,0,6,4,1432.43,0,0,0,0,0,1,0,0,270.71
1472,ise,0,1,1,0,4,7,3506.41,0,1,0,0,0,0,0,0,201.76
1472,iwami,0,1,1,0,6,5,3760.11,0,0,0,0,0,1,0,0,217.38
1472,iyo,0,0,0,0,6,3,5461.32,0,0,0,0,1,0,0,0,316.54
1472,izu,0,0,0,1,1,2,1470.43,0,1,0,0,0,0,0,0,260.25
1472,izumi,0,1,1,1,1,3,738.87,0,0,0,1,0,0,0,0,131.45
1472,izumo,0,1,0,1,1,3,2687.53,0,0,0,0,0,1,0,0,155.56
1472,kaga,0,1,1,0,4,4,2171.04,0,0,1,0,0,0,0,0,248.98
1472,kai,1,0,0,0,0,4,4471.08,0,1,0,0,0,0,0,0,394.21
1472,kawachi,0,1,1,0,2,5,405.67,0,0,0,1,0,0,0,0,87.56
1472,kazusa,0,1,1,1,1,2,2583.24,0,1,0,0,0,0,0,0,44.8
1472,kii,0,1,1,0,5,4,5712.59,0,0,0,0,1,0,0,0,254.03
1472,kouzuke,0,1,1,0,6,6,6395.51,1,0,0,0,0,0,0,0,257.99
1472,mikawa,0,0,0,0,6,4,3370.87,0,1,0,0,0,0,0,0,153.71
1472,mimasaka,0,0,0,0,5,5,2570.88,0,0,0,0,0,0,1,0,217.15
1472,mino,0,1,1,0,4,7,7914.92,1,0,0,0,0,0,0,0,279.26
1472,musashi,0,1,1,0,6,5,5933.03,0,1,0,0,0,0,0,0,123.41
1472,mutsu,0,1,1,0,2,5,48432.08,1,0,0,0,0,0,0,0,183.43
1472,nagato,0,0,0,0,2,2,2372,0,0,0,0,0,0,1,0,173.88
1472,noto,0,0,0,0,6,2,2063.37,0,0,1,0,0,0,0,0,110.32
1472,osumi,0,0,0,0,6,2,3834.17,0,0,0,0,0,0,0,1,210.86
1472,oumi,1,1,1,1,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1472,owari,0,0,0,0,4,3,1751.16,0,1,0,0,0,0,0,0,29.4
1472,sagami,0,1,1,0,6,4,2002.77,0,1,0,0,0,0,0,0,184.31
1472,sanuki,0,0,0,0,6,2,1652.96,0,0,0,0,1,0,0,0,167.94
1472,satsuma,0,0,0,0,6,3,3539.38,0,0,0,0,0,0,0,1,154.55
1472,settsu,1,1,1,0,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1472,shima,0,0,0,0,6,1,343.43,0,1,0,0,0,0,0,0,100.57
1472,shimotsuke,0,1,0,1,1,4,6291.09,1,0,0,0,0,0,0,0,179.99
1472,shimousa,1,1,1,1,0,5,2833.68,0,1,0,0,0,0,0,0,15.3
1472,shinano,0,1,0,0,5,10,12083.18,1,0,0,0,0,0,0,0,350.72
1472,suo,0,1,1,0,2,3,3549.75,0,0,0,0,0,0,1,0,196.93
1472,suruga,0,1,1,0,6,5,3348.18,0,1,0,0,0,0,0,0,333.95
1472,tajima,0,0,0,0,4,4,2334.59,0,0,0,0,0,1,0,0,276.47
1472,tanba,0,1,1,0,5,7,2805.21,0,0,0,0,0,1,0,0,209.63
1472,tango,0,0,0,0,3,3,1352.15,0,0,0,0,0,1,0,0,201.56
1472,tosa,0,0,0,0,6,2,7174.71,0,0,0,0,1,0,0,0,319.07
1472,toutoumi,0,0,0,0,6,3,2979.13,0,1,0,0,0,0,0,0,235.65
1472,wakasa,0,1,1,0,6,4,904.47,0,0,1,0,0,0,0,0,276.13
1472,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1472,yamato,1,1,1,1,0,5,3679.69,0,0,0,1,0,0,0,0,305.85
1473,aki,1,0,0,0,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1473,awa1,0,0,0,0,2,1,686.77,0,1,0,0,0,0,0,0,104.67
1473,awa2,0,0,0,0,7,3,4132.61,0,0,0,0,1,0,0,0,337.25
1473,bicchu,0,0,0,0,4,4,2638.75,0,0,0,0,0,0,1,0,184.23
1473,bingo,0,1,1,0,2,5,3715.59,0,0,0,0,0,0,1,0,166.73
1473,bizen,0,0,0,0,6,3,1820.08,0,0,0,0,0,0,1,0,145.03
1473,bungo,0,0,0,0,7,5,5401.68,0,0,0,0,0,0,0,1,210.23
1473,buzen,0,0,0,0,4,2,2103.64,0,0,0,0,0,0,0,1,177.36
1473,chikugo,0,0,0,0,7,4,1275.43,0,0,0,0,0,0,0,1,136.77
1473,chikuzen,0,0,0,0,2,4,2492.58,0,0,0,0,0,0,0,1,162.61
1473,dewa,0,0,0,0,7,2,18401.59,1,0,0,0,0,0,0,0,190.97
1473,ecchu,0,1,1,0,7,5,4246.09,0,0,1,0,0,0,0,0,325.31
1473,echigo,0,0,0,0,7,5,11515.81,0,0,1,0,0,0,0,0,242.35
1473,echizen,1,1,1,1,0,5,3298.5,0,0,1,0,0,0,0,0,273.09
1473,harima,0,1,1,0,6,6,4211.55,0,0,0,0,0,0,1,0,187.01
1473,hida,0,1,1,0,7,5,4195.8,1,0,0,0,0,0,0,0,385.48
1473,higo,0,0,0,0,7,4,7324.94,0,0,0,0,0,0,0,1,211.91
1473,hitachi,0,1,1,0,7,3,5562.37,0,1,0,0,0,0,0,0,72.34
1473,hizen,0,0,0,0,3,2,4760.32,0,0,0,0,0,0,0,1,167.53
1473,houki,0,0,0,0,7,5,2036.37,0,0,0,0,0,1,0,0,213.27
1473,hyuuga,0,0,0,0,7,4,8227.16,0,0,0,0,0,0,0,1,252.52
1473,iga,0,1,0,0,7,4,885.44,0,1,0,0,0,0,0,0,171.69
1473,inaba,0,0,0,0,7,4,1432.43,0,0,0,0,0,1,0,0,270.71
1473,ise,1,1,1,0,0,7,3506.41,0,1,0,0,0,0,0,0,201.76
1473,iwami,0,1,0,0,7,5,3760.11,0,0,0,0,0,1,0,0,217.38
1473,iyo,0,0,0,0,7,3,5461.32,0,0,0,0,1,0,0,0,316.54
1473,izu,0,0,0,0,2,2,1470.43,0,1,0,0,0,0,0,0,260.25
1473,izumi,0,1,1,0,2,3,738.87,0,0,0,1,0,0,0,0,131.45
1473,izumo,0,0,0,0,2,3,2687.53,0,0,0,0,0,1,0,0,155.56
1473,kaga,1,1,1,0,0,4,2171.04,0,0,1,0,0,0,0,0,248.98
1473,kai,0,1,0,1,1,4,4471.08,0,1,0,0,0,0,0,0,394.21
1473,kawachi,1,1,1,0,0,5,405.67,0,0,0,1,0,0,0,0,87.56
1473,kazusa,0,1,1,0,2,2,2583.24,0,1,0,0,0,0,0,0,44.8
1473,kii,0,1,0,0,6,4,5712.59,0,0,0,0,1,0,0,0,254.03
1473,kouzuke,0,1,0,0,7,6,6395.51,1,0,0,0,0,0,0,0,257.99
1473,mikawa,0,1,0,0,7,4,3370.87,0,1,0,0,0,0,0,0,153.71
1473,mimasaka,0,0,0,0,6,5,2570.88,0,0,0,0,0,0,1,0,217.15
1473,mino,1,1,1,0,0,7,7914.92,1,0,0,0,0,0,0,0,279.26
1473,musashi,1,1,1,0,0,5,5933.03,0,1,0,0,0,0,0,0,123.41
1473,mutsu,0,0,0,0,3,5,48432.08,1,0,0,0,0,0,0,0,183.43
1473,nagato,0,0,0,0,3,2,2372,0,0,0,0,0,0,1,0,173.88
1473,noto,0,1,1,0,7,2,2063.37,0,0,1,0,0,0,0,0,110.32
1473,osumi,0,0,0,0,7,2,3834.17,0,0,0,0,0,0,0,1,210.86
1473,oumi,0,1,1,1,1,7,3909.26,1,0,0,0,0,0,0,0,168.49
1473,owari,0,1,1,0,5,3,1751.16,0,1,0,0,0,0,0,0,29.4
1473,sagami,0,1,1,0,7,4,2002.77,0,1,0,0,0,0,0,0,184.31
1473,sanuki,0,0,0,0,7,2,1652.96,0,0,0,0,1,0,0,0,167.94
1473,satsuma,0,0,0,0,7,3,3539.38,0,0,0,0,0,0,0,1,154.55
1473,settsu,1,1,1,1,0,5,1380.59,0,0,0,1,0,0,0,0,131.81
1473,shima,0,1,1,0,7,1,343.43,0,1,0,0,0,0,0,0,100.57
1473,shimotsuke,0,1,0,0,2,4,6291.09,1,0,0,0,0,0,0,0,179.99
1473,shimousa,0,1,1,1,1,5,2833.68,0,1,0,0,0,0,0,0,15.3
1473,shinano,0,1,1,0,6,10,12083.18,1,0,0,0,0,0,0,0,350.72
1473,suo,0,1,1,0,3,3,3549.75,0,0,0,0,0,0,1,0,196.93
1473,suruga,0,1,1,0,7,5,3348.18,0,1,0,0,0,0,0,0,333.95
1473,tajima,0,0,0,0,5,4,2334.59,0,0,0,0,0,1,0,0,276.47
1473,tanba,0,1,1,0,6,7,2805.21,0,0,0,0,0,1,0,0,209.63
1473,tango,0,0,0,0,4,3,1352.15,0,0,0,0,0,1,0,0,201.56
1473,tosa,0,0,0,0,7,2,7174.71,0,0,0,0,1,0,0,0,319.07
1473,toutoumi,0,0,0,0,7,3,2979.13,0,1,0,0,0,0,0,0,235.65
1473,wakasa,0,1,1,0,7,4,904.47,0,0,1,0,0,0,0,0,276.13
1473,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1473,yamato,0,1,1,1,1,5,3679.69,0,0,0,1,0,0,0,0,305.85
1474,aki,1,0,0,1,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1474,awa1,0,0,0,0,3,1,686.77,0,1,0,0,0,0,0,0,104.67
1474,awa2,0,0,0,0,8,3,4132.61,0,0,0,0,1,0,0,0,337.25
1474,bicchu,0,0,0,0,5,4,2638.75,0,0,0,0,0,0,1,0,184.23
1474,bingo,0,1,1,0,3,5,3715.59,0,0,0,0,0,0,1,0,166.73
1474,bizen,0,0,0,0,7,3,1820.08,0,0,0,0,0,0,1,0,145.03
1474,bungo,0,0,0,0,8,5,5401.68,0,0,0,0,0,0,0,1,210.23
1474,buzen,0,0,0,0,5,2,2103.64,0,0,0,0,0,0,0,1,177.36
1474,chikugo,0,1,1,0,8,4,1275.43,0,0,0,0,0,0,0,1,136.77
1474,chikuzen,0,1,1,0,3,4,2492.58,0,0,0,0,0,0,0,1,162.61
1474,dewa,0,0,0,0,8,2,18401.59,1,0,0,0,0,0,0,0,190.97
1474,ecchu,0,1,1,0,8,5,4246.09,0,0,1,0,0,0,0,0,325.31
1474,echigo,0,0,0,0,8,5,11515.81,0,0,1,0,0,0,0,0,242.35
1474,echizen,1,1,1,1,0,5,3298.5,0,0,1,0,0,0,0,0,273.09
1474,harima,0,1,1,0,7,6,4211.55,0,0,0,0,0,0,1,0,187.01
1474,hida,0,1,1,0,8,5,4195.8,1,0,0,0,0,0,0,0,385.48
1474,higo,0,0,0,0,8,4,7324.94,0,0,0,0,0,0,0,1,211.91
1474,hitachi,0,0,0,0,8,3,5562.37,0,1,0,0,0,0,0,0,72.34
1474,hizen,1,0,0,0,0,2,4760.32,0,0,0,0,0,0,0,1,167.53
1474,houki,0,0,0,0,8,5,2036.37,0,0,0,0,0,1,0,0,213.27
1474,hyuuga,0,0,0,0,8,4,8227.16,0,0,0,0,0,0,0,1,252.52
1474,iga,0,1,0,0,8,4,885.44,0,1,0,0,0,0,0,0,171.69
1474,inaba,0,0,0,0,8,4,1432.43,0,0,0,0,0,1,0,0,270.71
1474,ise,0,1,0,1,1,7,3506.41,0,1,0,0,0,0,0,0,201.76
1474,iwami,0,1,0,0,8,5,3760.11,0,0,0,0,0,1,0,0,217.38
1474,iyo,0,0,0,0,8,3,5461.32,0,0,0,0,1,0,0,0,316.54
1474,izu,0,0,0,0,3,2,1470.43,0,1,0,0,0,0,0,0,260.25
1474,izumi,0,1,1,0,3,3,738.87,0,0,0,1,0,0,0,0,131.45
1474,izumo,0,0,0,0,3,3,2687.53,0,0,0,0,0,1,0,0,155.56
1474,kaga,1,1,1,1,0,4,2171.04,0,0,1,0,0,0,0,0,248.98
1474,kai,0,1,0,0,2,4,4471.08,0,1,0,0,0,0,0,0,394.21
1474,kawachi,0,1,1,1,1,5,405.67,0,0,0,1,0,0,0,0,87.56
1474,kazusa,0,0,0,0,3,2,2583.24,0,1,0,0,0,0,0,0,44.8
1474,kii,0,1,0,0,7,4,5712.59,0,0,0,0,1,0,0,0,254.03
1474,kouzuke,0,1,0,0,8,6,6395.51,1,0,0,0,0,0,0,0,257.99
1474,mikawa,0,1,0,0,8,4,3370.87,0,1,0,0,0,0,0,0,153.71
1474,mimasaka,0,0,0,0,7,5,2570.88,0,0,0,0,0,0,1,0,217.15
1474,mino,0,1,0,1,1,7,7914.92,1,0,0,0,0,0,0,0,279.26
1474,musashi,0,0,0,1,1,5,5933.03,0,1,0,0,0,0,0,0,123.41
1474,mutsu,0,0,0,0,4,5,48432.08,1,0,0,0,0,0,0,0,183.43
1474,nagato,0,0,0,0,4,2,2372,0,0,0,0,0,0,1,0,173.88
1474,noto,0,1,1,0,8,2,2063.37,0,0,1,0,0,0,0,0,110.32
1474,osumi,0,0,0,0,8,2,3834.17,0,0,0,0,0,0,0,1,210.86
1474,oumi,0,1,1,0,2,7,3909.26,1,0,0,0,0,0,0,0,168.49
1474,owari,0,1,1,0,6,3,1751.16,0,1,0,0,0,0,0,0,29.4
1474,sagami,0,1,1,0,8,4,2002.77,0,1,0,0,0,0,0,0,184.31
1474,sanuki,0,0,0,0,8,2,1652.96,0,0,0,0,1,0,0,0,167.94
1474,satsuma,0,0,0,0,8,3,3539.38,0,0,0,0,0,0,0,1,154.55
1474,settsu,0,1,1,1,1,5,1380.59,0,0,0,1,0,0,0,0,131.81
1474,shima,0,1,1,0,8,1,343.43,0,1,0,0,0,0,0,0,100.57
1474,shimotsuke,0,0,0,0,3,4,6291.09,1,0,0,0,0,0,0,0,179.99
1474,shimousa,0,1,1,0,2,5,2833.68,0,1,0,0,0,0,0,0,15.3
1474,shinano,0,1,1,0,7,10,12083.18,1,0,0,0,0,0,0,0,350.72
1474,suo,0,1,1,0,4,3,3549.75,0,0,0,0,0,0,1,0,196.93
1474,suruga,0,0,0,0,8,5,3348.18,0,1,0,0,0,0,0,0,333.95
1474,tajima,0,1,1,0,6,4,2334.59,0,0,0,0,0,1,0,0,276.47
1474,tanba,0,1,1,0,7,7,2805.21,0,0,0,0,0,1,0,0,209.63
1474,tango,1,0,0,0,0,3,1352.15,0,0,0,0,0,1,0,0,201.56
1474,tosa,0,0,0,0,8,2,7174.71,0,0,0,0,1,0,0,0,319.07
1474,toutoumi,0,0,0,0,8,3,2979.13,0,1,0,0,0,0,0,0,235.65
1474,wakasa,0,1,1,0,8,4,904.47,0,0,1,0,0,0,0,0,276.13
1474,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1474,yamato,0,1,1,0,2,5,3679.69,0,0,0,1,0,0,0,0,305.85
1475,aki,1,0,0,1,0,3,4313.56,0,0,0,0,0,0,1,0,229.41
1475,awa1,0,0,0,0,4,1,686.77,0,1,0,0,0,0,0,0,104.67
1475,awa2,0,0,0,0,9,3,4132.61,0,0,0,0,1,0,0,0,337.25
1475,bicchu,0,0,0,0,6,4,2638.75,0,0,0,0,0,0,1,0,184.23
1475,bingo,0,1,1,0,4,5,3715.59,0,0,0,0,0,0,1,0,166.73
1475,bizen,0,0,0,0,8,3,1820.08,0,0,0,0,0,0,1,0,145.03
1475,bungo,0,0,0,0,9,5,5401.68,0,0,0,0,0,0,0,1,210.23
1475,buzen,0,0,0,0,6,2,2103.64,0,0,0,0,0,0,0,1,177.36
1475,chikugo,0,1,1,0,9,4,1275.43,0,0,0,0,0,0,0,1,136.77
1475,chikuzen,0,1,1,0,4,4,2492.58,0,0,0,0,0,0,0,1,162.61
1475,dewa,0,0,0,0,9,2,18401.59,1,0,0,0,0,0,0,0,190.97
1475,ecchu,0,1,1,0,9,5,4246.09,0,0,1,0,0,0,0,0,325.31
1475,echigo,0,0,0,0,9,5,11515.81,0,0,1,0,0,0,0,0,242.35
1475,echizen,1,1,1,1,0,5,3298.5,0,0,1,0,0,0,0,0,273.09
1475,harima,0,0,0,0,8,6,4211.55,0,0,0,0,0,0,1,0,187.01
1475,hida,0,1,0,0,9,5,4195.8,1,0,0,0,0,0,0,0,385.48
1475,higo,0,0,0,0,9,4,7324.94,0,0,0,0,0,0,0,1,211.91
1475,hitachi,0,0,0,0,9,3,5562.37,0,1,0,0,0,0,0,0,72.34
1475,hizen,0,0,0,1,1,2,4760.32,0,0,0,0,0,0,0,1,167.53
1475,houki,0,0,0,0,9,5,2036.37,0,0,0,0,0,1,0,0,213.27
1475,hyuuga,0,0,0,0,9,4,8227.16,0,0,0,0,0,0,0,1,252.52
1475,iga,0,1,0,0,9,4,885.44,0,1,0,0,0,0,0,0,171.69
1475,inaba,0,0,0,0,9,4,1432.43,0,0,0,0,0,1,0,0,270.71
1475,ise,0,1,1,0,2,7,3506.41,0,1,0,0,0,0,0,0,201.76
1475,iwami,0,1,0,0,9,5,3760.11,0,0,0,0,0,1,0,0,217.38
1475,iyo,0,0,0,0,9,3,5461.32,0,0,0,0,1,0,0,0,316.54
1475,izu,0,0,0,0,4,2,1470.43,0,1,0,0,0,0,0,0,260.25
1475,izumi,0,0,0,0,4,3,738.87,0,0,0,1,0,0,0,0,131.45
1475,izumo,0,0,0,0,4,3,2687.53,0,0,0,0,0,1,0,0,155.56
1475,kaga,1,1,1,1,0,4,2171.04,0,0,1,0,0,0,0,0,248.98
1475,kai,0,0,0,0,3,4,4471.08,0,1,0,0,0,0,0,0,394.21
1475,kawachi,0,1,1,0,2,5,405.67,0,0,0,1,0,0,0,0,87.56
1475,kazusa,0,0,0,0,4,2,2583.24,0,1,0,0,0,0,0,0,44.8
1475,kii,0,1,0,0,8,4,5712.59,0,0,0,0,1,0,0,0,254.03
1475,kouzuke,0,0,0,0,9,6,6395.51,1,0,0,0,0,0,0,0,257.99
1475,mikawa,0,0,0,0,9,4,3370.87,0,1,0,0,0,0,0,0,153.71
1475,mimasaka,0,0,0,0,8,5,2570.88,0,0,0,0,0,0,1,0,217.15
1475,mino,0,1,1,0,2,7,7914.92,1,0,0,0,0,0,0,0,279.26
1475,musashi,0,0,0,0,2,5,5933.03,0,1,0,0,0,0,0,0,123.41
1475,mutsu,0,0,0,0,5,5,48432.08,1,0,0,0,0,0,0,0,183.43
1475,nagato,0,0,0,0,5,2,2372,0,0,0,0,0,0,1,0,173.88
1475,noto,0,1,1,0,9,2,2063.37,0,0,1,0,0,0,0,0,110.32
1475,osumi,0,0,0,0,9,2,3834.17,0,0,0,0,0,0,0,1,210.86
1475,oumi,1,1,1,0,0,7,3909.26,1,0,0,0,0,0,0,0,168.49
1475,owari,0,0,0,0,7,3,1751.16,0,1,0,0,0,0,0,0,29.4
1475,sagami,0,0,0,0,9,4,2002.77,0,1,0,0,0,0,0,0,184.31
1475,sanuki,0,0,0,0,9,2,1652.96,0,0,0,0,1,0,0,0,167.94
1475,satsuma,0,0,0,0,9,3,3539.38,0,0,0,0,0,0,0,1,154.55
1475,settsu,0,1,1,0,2,5,1380.59,0,0,0,1,0,0,0,0,131.81
1475,shima,0,0,0,0,9,1,343.43,0,1,0,0,0,0,0,0,100.57
1475,shimotsuke,0,0,0,0,4,4,6291.09,1,0,0,0,0,0,0,0,179.99
1475,shimousa,0,0,0,0,3,5,2833.68,0,1,0,0,0,0,0,0,15.3
1475,shinano,0,0,0,0,8,10,12083.18,1,0,0,0,0,0,0,0,350.72
1475,suo,0,1,1,0,5,3,3549.75,0,0,0,0,0,0,1,0,196.93
1475,suruga,0,0,0,0,9,5,3348.18,0,1,0,0,0,0,0,0,333.95
1475,tajima,0,1,1,0,7,4,2334.59,0,0,0,0,0,1,0,0,276.47
1475,tanba,0,1,1,0,8,7,2805.21,0,0,0,0,0,1,0,0,209.63
1475,tango,0,0,0,1,1,3,1352.15,0,0,0,0,0,1,0,0,201.56
1475,tosa,0,0,0,0,9,2,7174.71,0,0,0,0,1,0,0,0,319.07
1475,toutoumi,0,0,0,0,9,3,2979.13,0,1,0,0,0,0,0,0,235.65
1475,wakasa,0,1,1,0,9,4,904.47,0,0,1,0,0,0,0,0,276.13
1475,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
1475,yamato,1,1,1,0,0,5,3679.69,0,0,0,1,0,0,0,0,305.85
1476,aki,0,0,0,1,1,3,4313.56,0,0,0,0,0,0,1,0,229.41
1476,awa1,0,0,0,0,5,1,686.77,0,1,0,0,0,0,0,0,104.67
1476,awa2,0,0,0,0,10,3,4132.61,0,0,0,0,1,0,0,0,337.25
1476,bicchu,0,0,0,0,7,4,2638.75,0,0,0,0,0,0,1,0,184.23
1476,bingo,0,1,1,0,5,5,3715.59,0,0,0,0,0,0,1,0,166.73
1476,bizen,0,0,0,0,9,3,1820.08,0,0,0,0,0,0,1,0,145.03
1476,bungo,0,1,1,0,10,5,5401.68,0,0,0,0,0,0,0,1,210.23
1476,buzen,1,0,0,0,0,2,2103.64,0,0,0,0,0,0,0,1,177.36
1476,chikugo,0,0,0,0,10,4,1275.43,0,0,0,0,0,0,0,1,136.77
1476,chikuzen,0,1,1,0,5,4,2492.58,0,0,0,0,0,0,0,1,162.61
1476,dewa,0,0,0,0,10,2,18401.59,1,0,0,0,0,0,0,0,190.97
1476,ecchu,0,1,1,0,10,5,4246.09,0,0,1,0,0,0,0,0,325.31
1476,echigo,0,0,0,0,10,5,11515.81,0,0,1,0,0,0,0,0,242.35
1476,echizen,0,1,1,1,1,5,3298.5,0,0,1,0,0,0,0,0,273.09
1476,harima,0,0,0,0,9,6,4211.55,0,0,0,0,0,0,1,0,187.01
1476,hida,0,1,0,0,10,5,4195.8,1,0,0,0,0,0,0,0,385.48
1476,higo,0,1,1,0,10,4,7324.94,0,0,0,0,0,0,0,1,211.91
1476,hitachi,0,0,0,0,10,3,5562.37,0,1,0,0,0,0,0,0,72.34
1476,hizen,0,0,0,0,2,2,4760.32,0,0,0,0,0,0,0,1,167.53
1476,houki,0,1,1,0,10,5,2036.37,0,0,0,0,0,1,0,0,213.27
1476,hyuuga,0,1,1,0,10,4,8227.16,0,0,0,0,0,0,0,1,252.52
1476,iga,0,1,0,0,10,4,885.44,0,1,0,0,0,0,0,0,171.69
1476,inaba,0,0,0,0,10,4,1432.43,0,0,0,0,0,1,0,0,270.71
1476,ise,0,1,1,0,3,7,3506.41,0,1,0,0,0,0,0,0,201.76
1476,iwami,0,1,1,0,10,5,3760.11,0,0,0,0,0,1,0,0,217.38
1476,iyo,0,0,0,0,10,3,5461.32,0,0,0,0,1,0,0,0,316.54
1476,izu,0,0,0,0,5,2,1470.43,0,1,0,0,0,0,0,0,260.25
1476,izumi,0,0,0,0,5,3,738.87,0,0,0,1,0,0,0,0,131.45
1476,izumo,1,0,0,0,0,3,2687.53,0,0,0,0,0,1,0,0,155.56
1476,kaga,0,1,1,1,1,4,2171.04,0,0,1,0,0,0,0,0,248.98
1476,kai,0,1,0,0,4,4,4471.08,0,1,0,0,0,0,0,0,394.21
1476,kawachi,0,1,1,0,3,5,405.67,0,0,0,1,0,0,0,0,87.56
1476,kazusa,0,0,0,0,5,2,2583.24,0,1,0,0,0,0,0,0,44.8
1476,kii,0,1,0,0,9,4,5712.59,0,0,0,0,1,0,0,0,254.03
1476,kouzuke,0,1,0,0,10,6,6395.51,1,0,0,0,0,0,0,0,257.99
1476,mikawa,0,1,1,0,10,4,3370.87,0,1,0,0,0,0,0,0,153.71
1476,mimasaka,0,0,0,0,9,5,2570.88,0,0,0,0,0,0,1,0,217.15
1476,mino,0,1,1,0,3,7,7914.92,1,0,0,0,0,0,0,0,279.26
1476,musashi,1,0,0,0,0,5,5933.03,0,1,0,0,0,0,0,0,123.41
1476,mutsu,0,0,0,0,6,5,48432.08,1,0,0,0,0,0,0,0,183.43
1476,nagato,0,0,0,0,6,2,2372,0,0,0,0,0,0,1,0,173.88
1476,noto,0,1,1,0,10,2,2063.37,0,0,1,0,0,0,0,0,110.32
1476,osumi,1,0,0,0,0,2,3834.17,0,0,0,0,0,0,0,1,210.86
1476,oumi,0,1,1,1,1,7,3909.26,1,0,0,0,0,0,0,0,168.49
1476,owari,1,0,0,0,0,3,1751.16,0,1,0,0,0,0,0,0,29.4
1476,sagami,0,1,1,0,10,4,2002.77,0,1,0,0,0,0,0,0,184.31
1476,sanuki,0,0,0,0,10,2,1652.96,0,0,0,0,1,0,0,0,167.94
1476,satsuma,1,0,0,0,0,3,3539.38,0,0,0,0,0,0,0,1,154.55
1476,settsu,0,1,1,0,3,5,1380.59,0,0,0,1,0,0,0,0,131.81
1476,shima,0,0,0,0,10,1,343.43,0,1,0,0,0,0,0,0,100.57
1476,shimotsuke,0,0,0,0,5,4,6291.09,1,0,0,0,0,0,0,0,179.99
1476,shimousa,0,1,1,0,4,5,2833.68,0,1,0,0,0,0,0,0,15.3
1476,shinano,0,1,0,0,9,10,12083.18,1,0,0,0,0,0,0,0,350.72
1476,suo,0,1,1,0,6,3,3549.75,0,0,0,0,0,0,1,0,196.93
1476,suruga,0,1,1,0,10,5,3348.18,0,1,0,0,0,0,0,0,333.95
1476,tajima,0,0,0,0,8,4,2334.59,0,0,0,0,0,1,0,0,276.47
1476,tanba,0,1,1,0,9,7,2805.21,0,0,0,0,0,1,0,0,209.63
1476,tango,0,0,0,0,2,3,1352.15,0,0,0,0,0,1,0,0,201.56
1476,tosa,0,0,0,0,10,2,7174.71,0,0,0,0,1,0,0,0,319.07
1476,toutoumi,1,0,0,0,0,3,2979.13,0,1,0,0,0,0,0,0,235.65
1476,wakasa,0,1,1,0,10,4,904.47,0,0,1,0,0,0,0,0,276.13
1476,yamashiro,1,1,1,1,0,6,1038.34,0,0,0,1,0,0,0,0,151.14
